open,high,low,close,volume,emaSlow,emaFast,rsi,atr,BBL_15_1.5,BBM_15_1.5,BBU_15_1.5,BBB_15_1.5,BBP_15_1.5,emaSignal,totalSignal,rsiSignal
872.84,873.24,870.84,872.11,63554,,864.4190126905743,871.9137561590221,99.94568376838903,861.3456895650952,869.8603333333333,878.3749771015714,1.9577036547027518,0.6321057420545632,0,0.0,2.0
873.24,875.28,872.25,872.83,46122,,864.961657033118,872.0803459482909,86.08096438969108,862.6302443469333,870.5849999999999,878.5397556530665,1.8274506574468037,0.641110556873903,0,0.0,2.0
874.18,874.35,872.59,873.24,27547,,865.4957436761426,872.2911921395106,74.00553371911224,864.3940740960517,871.4003333333334,878.4065925706151,1.6080460310316713,0.631287367792316,0,0.0,2.0
874.5,874.76,873.72,874.2,26872,,866.0573086002624,872.6382481141451,63.62867062058644,866.773609471224,872.3116666666666,877.8497238621093,1.2697427781987696,0.67048698367429,0,0.0,2.0
874.89,875.14,873.73,874.57,47272,,866.6065144970197,872.989475729755,54.724264526024896,870.9212179596097,873.2983333333334,875.6754487070571,0.5443993840341665,0.7674810572350623,0,0.0,2.0
873.065,876.0,872.62,874.74,94818,,867.1312554972121,873.3077528697995,47.378037786866926,872.0087984628985,873.6836666666666,875.3585348704346,0.38340380338300056,0.8153481960422198,0,0.0,2.0
874.44,874.58,872.0,873.05,90822,,867.513109981263,873.2608887116542,40.99273277263248,872.4962153075329,873.8196666666666,875.1431180258004,0.30291178137069663,0.20921988883275786,0,0.0,2.0
874.91,875.28,874.11,874.5,59202,,867.9638770792461,873.4861816731716,35.44891676526839,872.6421777512054,873.9290000000001,875.2158222487948,0.29449125702309736,0.7218643641477066,0,0.0,2.0
874.16,875.42,873.75,874.92,48247,,868.4126592031658,873.7468759144131,30.61866516020918,872.7505168724612,874.047,875.3434831275389,0.2966621079962206,0.8366800467574016,0,0.0,2.0
874.83,875.28,873.52,874.26,121509,,868.78990699651,873.8401712027016,26.4925632271277,872.7505168724612,874.047,875.3434831275389,0.2966621079962206,0.5821453035043761,0,0.0,2.0
874.89,877.8,874.054,875.0,4894692,,869.1905581580256,874.0510491658467,23.240733442902624,872.7434047788424,874.0656666666667,875.387928554491,0.3025543590716436,0.8533087287536648,0,0.0,2.0
877.87,877.87,874.15,875.02,1837633,,869.5666511800886,874.2272220447836,20.450350298023533,872.7366423896453,874.0856666666666,875.4346909436879,0.30867095262316513,0.8462996734930656,0,0.0,2.0
882.69,883.3,877.0,878.23,1287105,864.3615000000001,870.1255769104055,874.954999854823,18.71081673177969,872.2623418824493,874.3093333333334,876.3563247842175,0.4682533681940395,1.4576656182353172,0,0.0,2.0
882.5,884.85,881.637,882.69,801403,865.0802647058824,870.9361848516697,876.3613635175824,16.982780570130572,871.0939608002059,874.8439999999999,878.594039199794,0.8573046622698584,1.5461223979246663,0,0.0,2.0
882.24,884.289,881.14,882.48,607816,865.7626072664361,871.6809471193039,877.473842878022,15.00576460828408,870.8074782995029,875.456,880.1045217004971,1.0619658099315326,1.255509003996784,0,0.0,2.0
884.26,884.97,881.05,882.07,629788,866.4021128638309,872.3512085954779,878.3095078092906,13.421560858080495,871.0703336743909,876.1200000000001,881.1696663256093,1.1527339464021418,1.0891478383259399,0,0.0,2.0
880.21,885.183,879.55,884.275,666214,867.1030103985826,873.1204854602859,879.3941427530559,12.308594312942002,871.178507165401,876.883,882.5874928345991,1.301084143403173,1.1479103589337345,0,0.0,2.0
884.92,887.72,879.03,880.557,917989,867.6306178339323,873.6002605918803,879.6055713434093,11.791526832701543,871.7104221274557,877.3708000000001,883.0311778725446,1.2903045947151357,0.7814476411066529,0,0.0,2.0
879.39,885.5,878.27,884.875,816432,868.3068681149547,874.3276631343398,880.5636492809712,11.139744614300334,871.9311108681463,878.0824666666667,884.2338224651871,1.401088401610357,1.0521167654590142,2,0.0,2.0
883.95,884.82,877.95,879.28,842990,868.7371870124075,874.647168738576,880.3302585026128,10.537530908533743,872.3979804609652,878.3964666666667,884.3949528723682,1.365781041552803,0.5736463586840864,2,0.0,2.0
882.264,885.49,880.51,883.98,757362,869.33494438447,875.2492868844744,880.993847865774,9.919217748719765,872.864379552776,879.0124666666668,885.1605537805576,1.398862324946356,0.9039901550930947,2,0.0,2.0
890.82,890.84,882.25,882.49,886215,869.8508289184124,875.7164296661213,881.2658755265423,9.729304630885112,873.8634634262108,879.6418,885.4201365737891,1.3137930857285653,0.7464550103328709,2,0.0,2.0
885.97,890.84,885.0,890.84,1016634,870.6739336667099,876.6921438812103,883.0066254308074,9.532238993960132,873.9810626700004,880.7311333333333,887.4812039966663,1.5328334398230568,1.248797099382903,2,0.0,2.0
880.79,886.5,880.55,885.97,722887,871.2737794052704,877.2907152437128,883.5454208070242,9.640500981475629,874.8803955824781,881.4678,888.055204417522,1.4946443687499311,0.8417279185125279,2,0.0,2.0
888.5,889.0,880.12,880.75,969334,871.6453958991814,877.5138949054088,883.0371624784743,9.53184902462999,875.962695674115,881.9004666666666,887.8382376592182,1.3465852932348854,0.4031230180391123,2,0.0,2.0
892.68,893.57,885.11,888.66,1037889,872.3126352756841,878.2329984598987,884.0594965732971,10.00161808172253,877.057665165351,882.8111333333333,888.5646015013156,1.30344259394606,1.008290521116923,2,0.0,2.0
888.58,893.71,887.5,893.01,1046444,873.1242966374219,879.1863533979698,885.6868608326976,9.459925538291133,877.9802707030198,884.0104666666667,890.0406626303137,1.3642815760734146,1.246205711023898,2,0.0,2.0
885.533,889.355,885.12,888.375,984299,873.7223634359544,879.7791693077781,886.1756134085707,9.235638814527686,878.9266475228528,884.6868,890.4469524771471,1.3021902162770216,0.8201477751355231,2,0.0,2.0
881.76,886.36,881.41,885.533,695457,874.1855256541523,880.1503841911473,886.0587746070123,8.911247402326081,879.1660043848415,884.8763333333334,890.5866622818253,1.2906501696075585,0.5574981470060549,2,0.0,2.0
883.125,884.0,879.86,881.41,760184,874.4688383735975,880.2316497272024,885.2135428602827,8.448622980738758,879.0138545433581,884.805,890.5961454566418,1.3090218650757754,0.20688009605195973,2,0.0,2.0
881.5,884.89,879.0,883.09,864443,874.8069231432603,880.4160594222217,884.8274441584131,8.083093458769117,879.1418472625496,884.8729999999999,890.6041527374502,1.2953616479314696,0.3444466513386689,2,0.0,2.0
877.78,953.02,877.17,881.5,694762,875.0693967454855,880.485991072401,884.2224543114288,17.764351470183815,878.820970581292,884.688,890.5550294187079,1.3263499490685855,0.22831225374168485,2,0.0,2.0
883.799,884.74,876.25,877.66,969098,875.1709890299762,880.3036690677301,883.0292808002598,16.439412285041392,878.2348944974007,884.4948666666666,890.7548388359324,1.4154908988578778,-0.045918294990447986,2,2.0,2.0
880.45,884.11,879.21,883.64,847863,875.503107107232,880.5189162246508,883.1403206547579,15.012323998803723,878.1467577500568,884.4125333333334,890.6783089166099,1.4169350494527597,0.43835293627533484,2,0.0,2.0
874.9,881.8,873.41,880.53,1087876,875.7002401618504,880.5196313069314,882.6657168993473,14.32912279669367,878.367735331587,884.4958666666666,890.6239980017463,1.3856777778225793,0.1764212082103535,2,0.0,2.0
873.97,875.79,870.42,874.886,765980,875.6683091751112,880.1561712226132,881.2512229176477,13.726381849287437,876.7804862619885,883.8896,890.9987137380115,1.6085976660459635,-0.1332434908066623,2,2.0,2.0
870.625,874.71,868.53,874.0,791403,875.6028852858911,879.7589988856705,879.9328187508027,12.67345650183917,875.3113909825076,883.3235999999999,891.3358090174922,1.81410504994824,-0.08183704267104182,2,2.0,2.0
871.79,874.73,870.52,870.52,819725,875.4035564511503,879.1629344414337,878.2213971597475,11.464377847511908,873.2407115820266,881.9689333333333,890.69715508464,1.9792583211109414,-0.15585715278254242,2,2.0,2.0
869.52,872.72,867.64,871.69,859517,875.2579267863994,878.6808096387606,877.0338704034298,10.552315179382346,871.6579878083297,881.0169333333332,890.3758788583367,2.1245778987683837,0.0017102456459869675,2,0.0,2.0
872.15,873.5,865.06,869.64,1864685,875.0376159320308,878.0975315975503,875.6895303300788,10.250553403658959,869.992296414863,880.2762666666666,890.5602369184703,2.336532436741908,-0.017128424442941877,2,2.0,2.0
875.863,879.03,872.15,872.294,988294,874.9300231503826,877.72311020416,875.0721611791553,10.127616342578488,869.0809422806036,879.1852,889.2894577193964,2.2985504577184424,0.15899523788019104,2,0.0,2.0
875.664,879.5,874.5,876.06,801262,874.9743359680147,877.6158127716336,875.2517682374906,9.71024007510024,869.5687834382243,878.0552,886.5416165617758,1.9330029733382914,0.38244743906475276,2,0.0,2.0
881.8,884.39,875.79,875.79,853461,875.0063227927984,877.4980183992702,875.3496285579469,9.551633534396723,869.7844860213825,877.2162000000001,884.6479139786177,1.6943859401177517,0.40404636103437613,2,0.0,2.0
879.97,883.94,878.16,881.801,734427,875.2727807224926,877.7756301154465,876.5226051837747,9.35139928967653,870.04867332958,876.9674,883.88612667042,1.577875453618921,0.8493128309769321,2,0.0,2.0
883.04,886.69,878.75,879.45,894324,875.4365932431792,877.8836539789661,877.0548587867246,9.149770057883162,870.0695807607973,876.8367333333333,883.6038859058693,1.5435376542244967,0.6930846569997903,2,0.0,2.0
878.77,886.0,877.59,883.39,1247798,875.7484915473683,878.2389021093554,878.2067026436837,9.044088278777016,870.0471997266918,876.8567333333334,883.666266939975,1.5531690292792628,0.979714694431821,2,0.0,2.0
875.0,884.96,872.5,878.68,1551937,875.8634526631579,878.2673600377841,878.2927567084685,9.532077022170554,870.0691211977621,876.6687333333334,883.2683454689047,1.505611386521744,0.6523776416970011,2,0.0,2.0
884.94,886.38,870.77,875.28,2162916,875.8405721665636,878.0746271321207,877.7449827614741,10.400353799277344,869.9039988544215,876.5100666666666,883.1161344789117,1.5073569747733115,0.40689872541222166,2,0.0,2.0
891.21,892.22,883.308,884.91,1104893,876.196236003169,878.5156189300485,879.0477131684788,11.334590876182043,869.76960018152,876.5947333333332,883.4198664851465,1.5571923700385564,1.109165160716139,2,0.0,2.0
895.21,895.29,890.82,891.42,642819,876.793246355986,879.348159644239,881.2972198651189,11.198220512618756,868.6005353573709,877.3207333333334,886.0409313092958,1.987915626439276,1.3084258353727571,2,0.0,2.0
893.01,897.8,892.87,895.04,634605,877.508805322418,880.360536441385,883.79590716237,10.509902265150648,867.7929632126917,878.6643333333334,889.5357034539751,2.474521773155323,1.2531556043508145,2,0.0,2.0
896.742,896.742,892.14,893.21,747455,878.1245384470291,881.1895340903279,885.5075604055754,9.66591514329931,867.9880142050772,879.9449999999999,891.9019857949227,2.7176666257374564,1.0546966529655322,2,0.0,2.0
895.775,900.84,895.44,896.75,1031798,878.8549487040083,882.1934351167585,887.5516403318345,9.375069802645301,868.8435308580463,881.6936666666666,894.5438024752868,2.914875380062905,1.0858433544038177,2,0.0,2.0
884.795,897.225,884.61,895.79,1120246,879.5190683626746,883.0706328511611,889.0495239078646,9.837917410439983,870.1051493520474,883.3003333333334,896.4955173146193,2.987700441930307,0.9732661054358951,2,0.0,2.0
884.659,889.49,884.08,884.905,909447,879.73028136806,883.1889791188282,888.2959741064345,10.105357996683562,872.3105766585836,884.3179999999999,896.3254233414161,2.7156347244806187,0.5244432124740456,2,0.0,2.0
889.402,893.976,884.26,884.475,1029978,879.9163487653909,883.2719482079362,887.6012515416282,10.049735387167907,874.1295367412499,885.1300666666666,896.1305965920833,2.4856301553157842,0.470225676803394,2,0.0,2.0
886.99,895.92,881.0,889.404,1781393,880.2884135196894,883.6675644525856,887.9290239886049,10.74548788814663,875.5491798202976,886.0196666666667,896.4901535130358,2.363488586153079,0.6616129881537887,2,0.0,2.0
893.354,899.85,883.2,887.446,1467989,880.5691031855839,883.9113344879026,887.841201445222,11.58899004803484,877.1592687580422,886.7967333333332,896.4341979086242,2.173545348789288,0.5336845163784784,2,0.0,2.0
892.55,898.0,888.31,892.95,1296133,881.0546285508551,884.4944741983606,888.7700739097271,11.441134262337437,877.8666591965346,887.5400000000001,897.2133408034656,2.179809541759362,0.7796345187208648,2,0.0,2.0
897.834,900.89,891.6,892.164,1208047,881.4902901763119,884.9892823145955,889.3871513806857,11.133829252723094,879.1492529757759,888.3876,897.6259470242242,2.07980098421548,0.7043872128908861,2,0.0,2.0
900.653,903.99,892.66,898.19,1486158,882.145180757633,885.8409415201055,890.9876693114702,11.232710819764248,879.6880232390012,889.3742666666666,899.060510094332,2.17821535672918,0.955064618144654,2,0.0,2.0
913.7,913.815,893.49,900.544,2204404,882.8667030808631,886.7895259381633,892.725183982112,12.531609631183718,881.3133422400555,890.8318666666667,900.3503910932778,2.13699684144165,1.0101701113557513,2,0.0,2.0
907.605,914.61,906.23,913.853,2044458,884.0818519796528,888.535556522798,896.5666050762734,12.750808306954546,882.4974223987027,893.4033999999999,904.3093776012971,2.4414452869324643,1.4375408948927093,2,0.0,2.0
898.042,908.562,895.37,907.37,2473140,884.9951126863332,889.7506819084239,898.5308586987691,13.569692999935615,883.3970364388565,894.9007333333334,906.4044302278103,2.570943673635807,1.0419678030917743,2,0.0,2.0
905.038,905.7,880.58,898.026,4343283,885.5061278751044,890.2845733982031,898.4390662080837,15.458308612636559,883.8717646514923,895.3411333333333,906.8105020151744,2.562010892795881,0.6170450938122445,2,0.0,2.0
911.241,917.99,901.6,904.978,2559517,886.2697307035318,891.2325364047706,899.6279632611593,16.1019789063506,883.9838681159423,896.0036666666667,908.0234652173912,2.6829797684736625,0.8733146314998906,2,0.0,2.0
915.988,922.0,906.0,911.01,2195007,887.239937342609,892.5085017980113,901.697424486403,16.233410507875515,884.002650549766,897.1903333333333,910.3780161169007,2.939773712133318,1.0239611421305503,2,0.0,2.0
932.646,933.52,911.08,915.975,3322806,888.3668025448596,894.0224694239461,904.2933473070568,17.13006624736723,883.5348167916437,898.472,913.4091832083562,3.3250191899928456,1.0858869023648448,2,0.0,2.0
921.54,935.35,920.5,932.77,2059171,890.1081044058456,896.5223101062721,909.4709205239556,17.450771099142315,881.3205499527686,900.9373333333333,920.554116713898,4.354749804403273,1.311363057059723,2,0.0,2.0
935.95,940.65,920.18,921.54,2945080,891.3407277624791,898.136354615545,911.6652986105091,17.88208954809979,883.4670555320112,903.3796666666666,923.292277801322,4.408470075074844,0.9560008029717297,2,0.0,2.0
953.81,954.75,932.06,935.7,3229257,893.0803070659114,900.5598156080905,916.0352443176893,20.071791191569748,885.0379503542264,906.7946666666667,928.551382979107,4.79859820799717,1.1642852928317489,2,0.0,2.0
956.44,958.95,952.5,953.96,1066394,895.467746004503,904.0049887946653,922.9306544417458,20.52582104806517,884.2655853779742,911.0984000000001,937.931214622026,5.890212214624879,1.2986787931821486,2,0.0,2.0
956.36,957.69,950.01,956.11,1173140,897.8458736121696,907.366602420816,928.9632627250647,18.690703662915823,885.7955095773176,915.6759999999999,945.5564904226823,6.526433022746546,1.1765953206930393,2,0.0,2.0
964.11,964.295,952.36,956.6,1662405,900.1499569999277,910.5429506517312,933.9881240477803,17.725603097914306,887.8869140069693,919.9193333333333,951.9517526596973,6.96418004615564,1.0725553585719494,2,0.0,2.0
958.83,965.32,958.289,964.11,1528402,902.6581939803226,913.9988893193615,939.4648287663656,16.439088321962497,890.7792913787026,924.7157333333333,958.652175287964,7.339864724113568,1.0804124474706642,2,0.0,2.0
969.22,970.75,956.51,958.62,1874721,904.8527746085454,916.8776706535964,942.947587172481,16.124932837417035,894.3634901961564,928.7443999999999,963.1253098038435,7.4037398887882535,0.9344794854244982,2,0.0,2.0
972.24,974.0,967.04,969.22,1426439,907.3769795258573,920.254595127558,947.7243895047571,16.018513857745617,897.8075247728526,933.3228,968.8380752271474,7.610502010054273,1.0053769085331576,2,0.0,2.0
965.51,972.1,965.2,972.1,1150639,909.91513719151,923.5994599580382,952.1563186857103,14.715868990523521,899.8415470338098,937.2059333333334,974.570319632857,7.973570155842013,0.9669428581931706,2,0.0,2.0
964.111,968.08,963.834,965.689,915278,912.1023474977253,926.3149141542939,954.6168061973992,13.794459116302475,904.3480964167449,941.0938666666666,977.8396369165883,7.809161562188146,0.8346661828838075,2,0.0,2.0
966.6,966.98,963.0,963.846,1007916,914.1315103409518,928.7362745314363,956.2948414342357,12.39239350421892,912.2200015346565,945.4818666666667,978.743731798677,7.035960456708971,0.7760538722114555,2,0.0,2.0
967.56,968.29,965.0,966.341,1191362,916.1789413079733,931.1623858519888,958.12141571892,11.256908701213824,919.7754427075055,949.5727333333332,979.3700239591609,6.275936445906313,0.7813723381301723,2,0.0,2.0
960.59,968.61,960.06,967.45,1771888,918.1895710606018,933.5035222486347,959.8175219518436,10.870207453311881,927.2413272661388,953.3354,979.4294727338613,5.4742691258210385,0.7704560561311695,2,0.0,2.0
956.985,961.01,955.11,960.78,1307350,919.8597839601861,935.2632950067873,959.9925179605991,11.080177819391675,934.8801720667828,956.3224000000001,977.7646279332174,4.484309461582679,0.6039444225171756,2,0.0,2.0
955.79,958.85,954.45,957.047,1303762,921.3181061578258,936.6686953289301,959.4569692404901,10.401580981769456,938.6860793045572,957.9408666666666,977.195654028776,4.0200367333967035,0.4767884565574182,2,0.0,2.0
956.91,957.51,953.316,955.8,952190,922.6703372888915,937.9029730496443,958.7920657422192,9.51478369162455,947.5385199600673,960.2248666666668,972.9112133732663,2.6423699587449683,0.32560516557674485,2,0.0,2.0
951.08,957.55,949.0,956.51,1581491,923.9973828854055,939.1034264012802,958.3771446981792,9.376957449026712,953.3379928379785,961.6122,969.8864071620216,1.7209031170822344,0.19168042930934504,2,0.0,2.0
955.13,958.8,950.44,950.914,1725478,925.0529364977426,939.8653988915202,957.0202092985103,9.231677812604715,952.6481961254742,961.4091333333332,970.1700705411922,1.8225200706141969,-0.09897320824983007,2,2.0,2.0
958.038,958.92,952.734,954.89,1770630,926.2230174193999,940.8347279952932,956.6328985169629,9.056580981357873,952.4451270036523,961.3278000000001,970.210472996348,1.8480008580523475,0.13762034228620926,2,0.0,2.0
951.379,958.77,946.2,958.06,3441138,927.4715265402078,941.9460358665646,956.8923715138787,9.558497986170257,952.6427915522337,961.4251333333334,970.2074751144331,1.8269424163378538,0.30841480454703496,2,0.0,2.0
953.25,954.39,950.55,950.69,118813,928.38205491118,942.5101625848508,955.7646676022644,9.26585541564327,950.9631394557865,960.5304666666667,970.0977938775469,1.9920923995428763,-0.014274595702958843,2,2.0,2.0
952.66,954.11,952.5,953.19,62256,929.3549155028985,943.1991843535702,955.2965462200343,8.430733210781222,950.2299664699544,960.1684666666666,970.1069668633788,2.0701575904101133,0.14891751629812533,2,0.0,2.0
952.865,953.3,951.25,952.68,80381,930.2696246988634,943.8108498791464,954.8208105436644,7.519199892497317,949.4657946999989,959.0658,968.665805300001,2.0019492510317947,0.16740643361940002,2,0.0,2.0
952.5,953.99,952.16,952.78,35496,931.1523845145942,944.3895047256532,954.4497540811799,6.7064570488334665,949.4789678797528,957.7778,966.0766321202472,1.7329347412828315,0.1988853414803676,2,0.0,2.0
953.6,954.83,901.63,952.23,79044,931.9789576708847,944.8953431304499,954.0461624300563,13.348391769301642,948.9882701813568,956.8805333333333,964.7727964853099,1.6495817141317513,0.20537390582518408,2,0.0,2.0
953.2,954.5,899.15,953.65,54959,932.8288024681049,945.460159702679,953.9741328973187,19.348621526733428,948.7485502417024,956.2008,963.6530497582975,1.5587206700302934,0.3288570510428841,2,0.0,2.0
953.74,955.82,952.12,953.2,127371,933.6276729595518,945.9595042379901,953.8333814614425,17.113104162517637,949.0210566807722,955.3247333333334,961.6284099858946,1.3196929656717482,0.33146872448874404,2,0.0,2.0
952.305,954.0,951.5,953.805,79270,934.4189406866282,946.465665254894,953.8282211957256,15.025517850982064,950.3941707789267,954.4150666666667,958.4359625544067,0.8425885190147262,0.4241379677938354,2,0.0,2.0
951.7,954.55,951.26,952.23,132049,935.1174136008781,946.8375578190944,953.5376355237754,13.349015299048954,950.6708108893158,953.8450666666666,957.0193224440175,0.6655705183743654,0.24559916088196787,2,0.0,2.0
949.805,952.65,926.69,951.596,137087,935.7636326753535,947.1445540888303,953.1846108830889,15.150584543693281,950.4817242838791,953.4816666666667,956.4816090494543,0.6292606324094876,0.185716186169801,2,0.0,2.0
950.65,953.37,948.5,949.76,186834,936.3125098253397,947.3132925347122,952.561954358891,13.681929607726088,949.931579103449,953.079,956.2264208965508,0.6604742936421636,-0.027257095426462846,2,2.0,2.0
947.896,954.49,943.0,950.85,344752,936.8826074792479,947.5414672098922,952.2506899300016,13.368796806411492,949.7749954688643,952.7016666666666,955.6283378644689,0.6143940543406853,0.18365652621705061,2,0.0,2.0
947.97,948.82,926.69,947.8,352097,937.3107405192774,947.5581467447379,951.4414735790922,14.910397263528262,949.0892139620632,952.4940666666666,955.89891937127,0.7149341552370965,-0.1893200784163518,2,2.0,2.0
945.69,947.95,944.59,947.95,61168,937.7279663812665,947.5834275999161,950.8066602010754,13.26034051077927,948.377964255383,952.0314,955.684835744617,0.7675032030701957,-0.05857010842649522,2,2.0,2.0
948.15,948.82,945.46,945.85,95681,938.0464775035698,947.4715935612119,949.9054492554253,11.846006151496727,947.7336369569609,951.2174,954.7011630430391,0.7324851381059811,-0.27034516034674416,2,2.0,2.0
946.5,948.5,945.7,948.0,54312,938.4368117191161,947.5056842991983,949.559003936257,10.553719557956017,947.3536032403256,951.0380666666666,954.7225300930077,0.7748298528690594,0.08771925310116857,2,0.0,2.0
947.45,959.14,946.07,946.89,99090,938.7683092987586,947.4659627315082,949.0737304933011,10.913188192645718,946.7367374175504,950.6180666666667,954.4993959157829,0.816590676153687,0.019743568841066567,2,0.0,2.0
952.01,959.14,926.69,958.49,485947,939.5417089341015,948.1771909423787,950.785779494519,13.98987559451798,946.1696456079692,951.0054,955.8411543920308,1.0169772731113456,1.2738813216335383,2,0.0,2.0
946.34,946.36,941.48,943.37,86210,939.6918379955093,947.8670495912576,949.4374559500609,14.421321938257028,944.8308548679298,950.3780666666667,955.9252784654035,1.1673694907949628,-0.13167469721117045,2,2.0,2.0
948.35,948.45,944.45,946.081,96461,939.9423933682344,947.7518205853701,948.827191231868,13.086847375387054,944.2542270110313,949.9681333333334,955.6820396556355,1.2029679989901703,0.15985324976702922,2,0.0,2.0
948.4,949.55,947.61,948.39,55477,940.2736720596763,947.7929934508302,948.7477019169828,11.712869178672106,944.0756074244949,949.6174666666667,955.1593259088385,1.1671771922276706,0.38925497626084693,2,0.0,2.0
